"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"17",20168,26632591,"2015-02-16",16469411,"Pascal","Alex is a kind man who described us everything and gave us some tips.The room is in a great spot of Amsterdam with many bars and restaurants around. We assumed a nice, comfortable and clean room and our expectations have been fulfilled! The only negative point: The café at the ground floor started playing music at 6.30 in the morning. "
"18",20168,26794841,"2015-02-19",710151,"Kelly","I'd recommend this place! Great location, great price. The room was clean and in a central location. Also very close to the tram that takes you to Central Station. 

There are small/steep stairs up to the room. This was not a problem for us, but good to know for other travelers! 

The bathroom is connected to the room, but is not heated. Once you turn the hot water on, you are fine (but something to keep in mind for traveling during the winter). "
"19",20168,27398306,"2015-03-03",14208608,"Flore","The place was very close to the center, accessible by foot, we really enjoyed this proximity! It was clean and the bed was good. The bathroom was a little cold but during winter it's not that surprising. The breakfast place in the same building was perfect. It's pretty much like a hotel room. "
"20",20168,27802184,"2015-03-12",27577493,"Anthony","Unfortunately I was not met at the place when I arrived and started to get a bit worried. The receptionist in the hotel next door fortunately found his phone number and he explained that he had to go to hospital at short notice and a friend would let me in soon which he did.

But a comfy night after I asked for the heating to be put on,which seemed to be missing the second night.(Which came on early next morning)"
"21",20168,27850829,"2015-03-13",27906591,"Julien","Bien placé, propre et hôte accueillant. A recommander!"
"22",20168,28166372,"2015-03-19",13328278,"Lee","Happy with the room, it was nice. Would stay there again no problem. "
"23",20168,28396007,"2015-03-23",15192503,"Natalie","Vor Ort unkompliziert und der Beschreibung entsprechend,
Zuvor der Mailkontakt etwas anstrengend, um die genaue Adresse zu bekommen. Stellte aber als unbegründet heraus."
"24",20168,28519952,"2015-03-25",27227665,"Peter","Alex was welcomed,room was clean 
great location "
"25",20168,28561822,"2015-03-26",27278901,"Amélie","Belle chambre, dans le centre ville, hôte accueillant, que demander de plus ?"
"26",20168,29609526,"2015-04-10",12394887,"Eva & Ralf","We stayed here for two nights, everything is clean and tidy. Alex is a nice guy, we found a city map and the explanations were ok. I'd recommend this place"
"27",20168,30357614,"2015-04-20",30947871,"Jingyao","very nice and cozy place,very clean. and near the tram station and the central"
"28",20168,30387835,"2015-04-21",16740497,"Daniela","Bella camera con bagno privato al secondo piano di questo palazzo classico di Amsterdam, vicinissima al mercato dei fiori. Alex è stato un pochino insistente per sapere l'ora esatta del check-in, e purtroppo noi abbiamo ritardato di un paio d'ora sulle nostre tabelle di marcia, avvisandolo ma sentendoci quasi sgridati. Consigliato, ma occhio ad avvisarlo sull'ora d'arrivo!"
"29",20168,31770637,"2015-05-10",6348846,"Kathrin","Alex met us at the expected time in the Apartment and gave us good directions and also Nice recommendations for Dinner. The  Studio is centrally located, Attraktions in walking distance, very clean and quiet although the Tram stops in front of the House. The bathroom is a bit small, but okay. We enjoyed our stay and will come back."
"30",20168,32061758,"2015-05-13",29398731,"Matias","Great place, great location to stay . "
"31",20168,32117388,"2015-05-14",30292985,"Hanne","Alex was very friendly. The room was super clean and decent. Great location, everything is nearby and you don't need public transport."
"32",20168,33512780,"2015-05-29",31347731,"Brunella","La camera rispecchia esattamente quanto descritto. Il bagno è un po' piccolo, ma in ogni caso funzionale. La camera era pulita, e la posizione dello stabile a due passi dal centro, comodissima sia di giorno che di notte e adiacente ad un ottimo bar dove fare colazione con un buon caffè espresso.
Alex è stato molto gentile e disponibile.
Consigliato per visite brevi, in quanto tutti gli extra (lenzuola ed asciugamani puliti) hanno costi aggiuntivi per permanenze inferiori ai 7 giorni."
"33",20168,33968757,"2015-06-02",15711677,"Jamie","The room is very clean, bed is super comfortable and the duvet is very soft. Alex met me on time, helped me get acquainted with the space and then gave me a lot of privacy. The flat is in a great locations, close to many nice restaurants and for walking around the centre. I would definitely stay again and highly recommend to anyone visiting Amsterdam."
"34",20168,34522901,"2015-06-09",379669,"Eddie","Great price and location.  Good bed, no street noise, good water pressure and hot water, shower is small.  Surprised how quiet the neighborhood was at night, but it was Monday.  STEEP stairs, narrow steps.  Best for the young and agile."
"35",20168,35214855,"2015-06-16",31344367,"Mariana","Our stay in Amsterdam couldn't be better than this one. The room is very confortable and close to everything touristic. Just pretty good and amazing."
"36",20168,35554468,"2015-06-20",5363621,"Valerie","The place is well located and the room is clean.the wifii didnt work properly on our iphones but thats pretty much the only thing we have to say.I would recommand this place."
"37",20168,35798262,"2015-06-22",31710574,"Riona","We had a very warm welcome with detailed directions from Alex, and he availed himself to answer all our questions. The room was lovely and had everything we needed and the best part was the location, the tram stop is right outside! I would recommend this to fellow travellers. Thank you Alex for a lovely stay in Amsterdam, we really had an unforgettable time."
"38",20168,36022306,"2015-06-24",9814509,"Haley","Our stay was great! The room is beautiful and is in a great location. Alex was there to meet us with the keys and answer any questions we had. If I find myself back in Amsterdam, I would definitely stay again. The wifi didn't work very well but other than that, not a complaint to be had!"
"39",20168,36269703,"2015-06-27",28586568,"Danielle","Great location, clean room, comfy bed. Thank you Alex!"
"40",20168,36668541,"2015-06-30",29963216,"Chelsea","My boyfriend and I stayed at Alex's apartment for 2 nights. We were due to arrive at 1.30pm, however missed our flight so didn't arrive until 3.15pm. When I messaged Alex that morning to explain that we would be a couple of hours late because of a missed flight, I got the reply 'well thanks for ruining my plans!!!!!' While I could understand us being late would be annoying for him, this was not a very nice response. 
However, once we did get there, we really enjoyed our stay at the apartment!
The bedroom was big, the bed was super comfortable, and the place was very clean. It was in a great location-central, with a tram station right outside if needed. Alex included a map and some touristy information when checking in. The wifi didn't work very well, but the rest of the apartment made up for it. We would recommend this airbnb. 

"
"41",20168,37141915,"2015-07-05",29872225,"Darryll","Alex was an excellent host. He greeted us and gave us a quick overview of rules and things we needed to know about our location.  Alex was excellent with communication and always responded my texts promptly. The house is centrally located and very convenient. He was wonderful as my first Airbnb experience and I would absolutely stay with him again.  "
"42",20168,37464943,"2015-07-07",32834438,"Morgan","The room is at a great location and very easy to get to from Central Station. We enjoyed our stay very much and would recommend. "
"43",20168,37649849,"2015-07-09",19533921,"Sean","Alex's house is extremely central and the bed is the highlight of the rooms, extremely comfortable. Alex accommodated our request for evening check-in and provided maps and tourist information for the city. However, the Wi-Fi signal is weak and could be strengthened and the stairwell to the rooms is steep, narrow and has low headroom.  Knowing this, I would stay here again and recommend it to friends."
"44",20168,38258194,"2015-07-14",29888294,"Brittany","Beautiful flat in Amsterdam! It was the perfect location. Alex was there to greet us and was very helpful. The internet was slow, but overall I would definitely recommend this flat. "
"45",20168,38833169,"2015-07-19",22777843,"Saraf","Alex was a lovely host. The location is excellent, walking distance to many attractions. We really enjoyed our stay."
"46",20168,39291352,"2015-07-22",10081816,"Manasi","Alex's place was in a great location, walking distance from everywhere. The apartment was very nicely furnished and quiet despite being on a main road. We enjoyed our stay there and would recommend it to others! "
"47",20168,39612572,"2015-07-25",14250811,"Laura","Central location - walking distance to almost everything! 
There is a bar fridge however there isn't any kitchen facilities or bowls/cutlery etc so this is only really useful if you wanted to keep drinks cold etc unless you bring your own utensils. We ate breakfast down stairs at the local cafe as we were told we would get a special discount if we mentioned we were staying with Alex - for two breakfasts we only got a 1 euro discount that, for a 28 euro bill, wasn't that much in the scheme of things. I would recommend exploring elsewhere as we found you could get much cheaper breakfasts at other cafes around Amsterdam. However, this cafe wasn't bad and the coffee was yum. The room was clean and tidy and the bed was very comfortable. Alex gave us a quick run down of everything on the first day and then was never to be seen again which, to be honest, was nice as it felt like we weren't sharing with anyone! It's like a studio apartment minus the kitchen and laundry! Overall we thoroughly enjoyed our stay, thank you Alex."
"48",20168,39926678,"2015-07-27",33119605,"Bijal","The room was pleasant and clean. Bed was comfortable. Location was very good and central to site seeing in Amsterdam. However it was on a main road so we could hear the road with the window open. 
Shower was good temperature and easy to use, however just be aware the bathroom itself is very very small (a larger sized person might struggle)
Meant to meet Alex at 12, we arrived few minutes early,  rang the doorbell and continued to ring it intermittently over the next 30 minutes.  He did not respond and we had to ask the hotel next door to use the wifi so we could contact him. We were waiting outside in the rain and when he opened the door, he didn't seem very apologetic and made a comment that because we arrived early he wasn't to hear the doorbell.He didn't offer to help with our bags,  and again for anyone considering this air bnb should be aware the stairs are spiralling, narrow and steep. Once in the room, he went through information with us and was very quick to get the city tax from us and ask when we would check out. He did ask us if we had any more questions and gave us the opportunity to ask however because of how.our interaction begun,  we felt we couldn't really ask. Overall I would not rate this place for hosting skills to enhance your experience when visiting Amsterdam as we found it very transactional and impersonal and as if we were a burden however the room itself is perfectly pleasant and good if your just looking for a place to stay."
"49",20168,41066184,"2015-08-04",6565851,"Marcus","We had a marvelous stay in Amsterdam and a nice room. The location is perfect and it's easy to reach all important and less important sightseeing places. However please keep in mind the room is located next to a big street with its typical traffic and noise. Nevertheless we enjoyed our stay! Thank you!"
"50",20168,41364608,"2015-08-07",34608309,"Natalie","The location of this apartment is perfect. Walkable distance to everything and we loved the bakery below. Alex was extremely nice and helpful. The place was very modern and clean. We highly recommend to anyone staying in Amsterdam."
"51",20168,41752749,"2015-08-09",33571030,"Jerome","Tres bon sejour a Amsterdam 
Chambre tres bien située , propre et bien équipée . Lit tres confortable 
Hôte ponctuel et pas dérangeant 
A recommander "
"52",20168,42707978,"2015-08-15",33905504,"Nigel","A  cheerful welcome from Alex, information about getting around the city and quick tour of the dos and don'ts. The room and ensuite are great and the traffic noise no problem.
Don't be put off by an apartment close to the centre; Amsterdam is a wonderfully compact, clean and friendly city with millions of clean, quiet bicycles. Pretty much everyone speaks English (and they aren't offended if you don't speak Dutch) and are incredibly helpful.
You can hire a bike, but the combination of :  millions of others, other side of the road, an unfamiliar bike and maybe a beer or two is not likely to be relaxing. The city is small enough to explore on foot or buy a day ticket for the brilliant public transport system.
Have fun, Nigel"
"53",20168,43360267,"2015-08-19",22372373,"David","This place was fantastic. Walking distance from everything you'd want to visit in Amsterdam! Alex was very efficient and helpful. Would stay here again ! "
"54",20168,44316495,"2015-08-25",37838735,"Natalie","The room is exactly as pictured, a small but bright and comfortable room.  Do note that the bathroom is quite small but manageable.  Alex's friend met us to check in and was at least 30 minutes late.  That being said, Alex was easily reachable by phone and resolved the situation.  The bed was very comfortable and we had a great stay in this place.  Would stay again and would highly recommend!"
"55",20168,45102126,"2015-08-31",10068148,"Andy","The host turned up on time to hand over the keys and explain a few things. The location is very central. The noise is not too bad considering it is on one of the main streets with trams. Towels, shampoo and soap were provided."
"56",20168,45953666,"2015-09-07",4126783,"Leandra","The studio is exactly as described. Alex was there to give us the keys and explain everything. The bathroom is very small but it's alright for a short stay. My friend and I really enjoyed staying there and I would recommend this place to everyone who plans a short stay in Amsterdam and wants to live central."
"57",20168,48163897,"2015-09-24",32938213,"Nathan","We really enjoyed our stay here. Everything was as promised. It is close to all the main attractions and we found we walked everywhere during our three night stay. It is approx 5-10mins walk to Dam Square. The room is roomy, well furnished, and had good security having to enter through two lockable doors. The bed is very comfortable, not to soft but not rock hard either. It has a cosy shower and toilet that is your own. There was little to no noise during the day or night. Alex was friendly and provided us with the information we needed. Next time we visit Amsterdam we will definitely be staying here. Great work Alex. Stayed as a couple from Sydney Australia."
"58",20168,49598551,"2015-10-05",35534159,"Carly","Lovely room, great location. The bed was really comfortable and room very spacious. Shower was  nice and hot. Five minutes walk to shops and restaurants. Only thing would say negatively is that the room lighting is very dim so we found it difficult to get ready in the evening, and the Internet signal was not great."
"59",20168,49907901,"2015-10-07",43357448,"Tegpal","Alex is very nice, helpful, and informative. The room was nice and cozy. It was very quiet and peaceful. There is a coffee shop below, which is very convenient. Everything is walking distance and the tram stops right in front of the house. The only thing was we heavily relayed on WiFi, but the signal was very low and you would only get WiFi in certain areas of the room."
"60",20168,50165898,"2015-10-10",32962059,"Sarah","Really loved Amsterdam and the apartment made it all the more enjoyable for us. It's very centrally located, so we didn't use transport once other than to and from the station. It was clean, and spacious. The bathroom is slightly small, but we knew that up front and it didn't make the stay unbearable at all. Alex accommodated us with an early check in for no additional costs and was easily accessible throughout our stay. He was very welcoming and forthcoming with information about Amsterdam to make our stay better! Thanks for an amazing experience Alex."
"61",20168,50627859,"2015-10-13",40345406,"April","Myself and my boyfriend stayed here for 3 nights and it was ideal. The location meant we could walk everywhere around the city although the metro did stop right outside. Lovely, clean apartment. Would definitely recommend staying here. "
"62",20168,50777582,"2015-10-14",44488161,"Dorian","I enjoyed the stay at Alex's place. The room was clean, smart and well presented. Handy for central Amsterdam, and handy for breakfast.. Alex was very accommodating even when I ended up running late to meet him. Will most likely use the room again."
"63",20168,51718232,"2015-10-24",33604452,"Vera","La habitacion es tal cual se muestra en la foto. Con un baño pequeño. Esta muy bien ubicado, cerca de todo. En una avenida muy transitada con lugares lindos para pasear y comer. Alex nos explico todo y fue muy amable. Recomendamos."
"64",20168,52062418,"2015-10-26",35320132,"George","Alex' s place is in an ideal location for a visit to Amsterdam because of the great central location,  
Alex was very helpful in accommodating my daughter and her boyfriend on their first trip away on their own and the security of the property helped to make them feel safe and very comfortable 
Highly recommended "
"65",20168,52321993,"2015-10-28",22473069,"Lisa","The listing was as described; simple and clean, w Windows that were able to block out the noise from below. We were located close to many of the more important sites Amsterdam, but i think staying in a quieter and less touristy spot may have be preferable.  

Alex was rather unpleasant to work with. He wanted to know the ""exact"" time we would be arriving in Amsterdam, which can be somewhat difficult when traveling.  He seemed agitated and rushed, and his entire demeanor left us w an unpleasant feel for our surroundings. "
"66",20168,52421511,"2015-10-29",44686127,"Laura","Alex was a gracious host and the room is just as the picture. The location is fantastic, close to everything and the city is very easy to navigate. Alex was also very helpful with suggestions! "
"67",20168,52987115,"2015-11-03",32949479,"Tom","The apartment is in a great location and is perfect for a city break on a budget. Alex was very friendly and welcoming despite the fact we were late for check-in (air bnb's map led us slightly astray for finding the door - it's further from the corner than the map suggests but is clearly  numbered, we were just being a bit absent minded)."
"68",20168,53463432,"2015-11-09",43153224,"Nicole","Alex was extremely welcoming, waiting up for us due to our late arriving flight. When we did finally arrive, he showed us our room, explained how everything worked and gave us a map of Amsterdam, telling us where the best places to go were. He was very helpful!"
"69",20168,53961073,"2015-11-15",36887696,"Charlie","My boyfriend and I had a lovely stay at Alex's. Even though we arrived early, Alex was very welcoming and was happy to show us around our room. We were given a map and showed the best places  to visit/eat and Alex even gave us an adapter because we forgot to bring our own. This apartment is very conveniently located, we walked everywhere and only got a tram once from the station when we first arrived. The bed was extremely comfy and the shower was really good too. Alex even put up a little Christmas tree which made the room look even nicer. We would definitely stay here again if we returned to Amsterdam! :)"
"70",20168,54788311,"2015-11-23",11226673,"Camille","This room is perfect for a short stay in Amsterdam. Great location in the city center, nice quarter, quiet and safe. The room was very comfortable, warm and welcoming. Alex has been a very nice host. I definitely recommend this place. "
"71",20168,54988317,"2015-11-27",45592471,"Luke","Alex was very welcoming and helpful. The room is in a great location, it has a cafe underneath which is ideal for breakfast. The room was amazing, exactly what the pictures looked like. Bed was really comfortable and nice bedding. Room is perfect for a short break to Amsterdam!"
"72",20168,55394687,"2015-12-01",7447604,"Asli","The flat is at a very convenient location, in walking distance to many attractions as well as the city centre, and if you feel like taking the tram there is a station right in front of the building, which was practical on the way from and to the train station, with the luggages. I was arriving early and Alex was nice enough to let me check in earlier. The private bathroom is a plus, it's a small one but there's nothing too inconvenient, especially for a short stay. There's a small fridge in the room as well, and everything was clean and neat. The apartment is on one of the main streets but the room was impressingly quiet at night. "
"73",20168,55942223,"2015-12-07",6225300,"Samanta","Accomodation true to the description and photos - very nice interior, if windows closed - very silent and can't hear any street noise. Very central as well - everything seemed a walk away and we saw a lot of Amsterdam by foot. Bedding super comfortable ! Alex was very friendly and ready to help ! The little café downstairs is a nice plus. Thank you for the wonderful long weekend."
"74",20168,56236513,"2015-12-11",14217618,"Adam","My wife and I stayed 2 nights at Alex's listing and the location was amazing barely a 5 minute walk from the centre of Amsterdam. Our train arrived late which I feel terrible about holding Alex up but he was lovely and very understanding he gave us a run down of how things worked and left us be. The room was huge and bed was amazingly comfortable. Would stay again in a heart beat and highly recommend."
"75",20168,56483271,"2015-12-14",31639419,"Bobbi","Alex was welcoming and helpful. The room was just as we expected and in a great location in Amsterdam in the middle of all the main attractions, nothing was too far. Would definitely stay here again if I returned to Amsterdam. Thanks alex x "
"76",20168,56724846,"2015-12-17",15393234,"Ethel","This was a cosy place in an excellent location. Enjoyed being able to walk everywhere we needed and the bed was very comfortable. Only little issue was the 5% city tax at the start which we weren't aware of as its not on the listing but it was a small fee and we let Alex know to clarify for next time. Other than that it was a nice little convenient space. "
"77",20168,58800768,"2016-01-05",21149265,"Steven","By far the best lodging experience I have ever had! All the reviews before me about Alex and the place was right on. The location of the place is great, short walking distance to Amsterdam's flower market and on the major trams way. Alex was very professional, explanatory from the beginning I contacted him and during my stay. The room was exactly how it was described in the pictures and extremely clean. I would definitely stay there if I go back to Amsterdam again. Thanks again to Alex and Airbnb for helping with my stay!"
"78",20168,58972549,"2016-01-05",30958054,"Emma","The room looks exactly like the photos, the bed is very comfortable and big. Perfect location, you can walk everywhere."
"79",20168,59278562,"2016-01-09",45277297,"Mattia","The room was like the photos! Very clean and big enough for two persons. Perfect location you have all around the room without take any transport. We would definitely stay there if we go back to Amsterdam again. Thanks Alex!"
"80",20168,59573618,"2016-01-12",29987475,"Hannah","Thanks for a fantastic few days. The apartment was very clean and beautifully furnished. Great location with everything in walking distance. Alex was very helpful and flexible. Would definitely recommend for a short break in Amsterdam!  "
"81",20168,59704008,"2016-01-14",36703304,"Ashley","The location of the room is very good. And the space of the room was quite big. But the bathroom is very small and cold. Also, the communication was not very pleasant. I've been living in 10+ airbnb and this host is by far the worst one. He seems to be impatient about answering my questions and explaining things in detail."
"82",20168,60004137,"2016-01-18",4624591,"Anton","We stayed one night on a layover.

Alex was friendly and easy to get in touch with. He waited for us at the apartment, talked us through various things such as using the shower, the keys, and other things, and left us to explore the city. As we were in Amsterdam for only one night, we didn't need to get in touch with him a lot, but for those few times that we had to talk to him, he promptly responded by text.

In general, the room was comfortable. The bed was great, and, although we didn't need to use it, it was good to know that we had access to a mini-fridge. 

Our only concern was the bathroom. The toilet seat was located so high that it wasn't very comfortable to use. My girlfriend's feet, for instance, could not reach the floor when she was sitting down. We didn't mind this problem too much because we stayed at the room for such a short amount of time, but someone who stays there longer might find the toilet to cause them more discomfort.

So, while I would recommend this place for a short visit to Amsterdam, I don't know if one would find it comfortable to deal with the bathroom on a longer trip."
"83",20168,60765659,"2016-01-27",27928859,"Sarah","Loved everything about Alex's place! Excellent communication, perfect location and everything was clean and comfortable. Would definitely recommend staying here if you are in Amsterdam!"
"84",20168,60912667,"2016-01-29",20031193,"Céline","Just like the photos. Very well located and perfectly clean. Perfect to stay a couple of days in Amsterdam."
"85",20168,61168054,"2016-02-01",50892280,"Tom","Absolutely loved our stay here. Perfect location, everything's within walking distance. The room was just like the photos, very cosy and the bed was comfortable. It's above a nice little cafe too - the hallway always smelled of coffee. Alex met us when we arrived and was really helpful in talking us through everything. Will most likely stay here again in the future. "
"86",20168,61375350,"2016-02-03",51353381,"Joni","The room was identically like the pictures. The location couldn't be better. No need for public transport, everything is in walking distance. Alex gave us a quick tour, a map and showed us the main areas to visit. There's also a little café underneath the room where you can have breakfast. We had a nice time!  "
"87",20168,61439175,"2016-02-04",28154632,"Debora","The room was very nice and clean (exactly as it looks on all the pictures). Centrally located, which was a huge plus! Small downsides of the room were the not so very strong wifi connection, not being able to store or luggage after check-out, and the cold bathroom. Alex also wasn't there when we checked out, and he never answerred on the text message we sent when we left. Therefore we had to assume everything was okay. Even though there was no possibility of storing our luggage for the rest of the day after we checked out, Alex suggested we asked to store it at the cafe on the ground floor right under the room. It was a really cosy cafe where we had a coffee, smoothie and breakfast and the lady was kind enough to store our bags until closing time. If I go back to Amsterdam, I would definitely consider going back to this Airbnb! "
"88",20168,61799938,"2016-02-08",15578964,"Ching-Wen","We didn't have the opportunity to meet Alex. It was his friend coming to meet us. The room was great, good location, clean and spacious. Highly recommended."
"89",20168,62073062,"2016-02-11",39628821,"Samm","A cosy apartment in close distance to everything the centre of Amsterdam has to offer: a stones throw away from the Flower Market and Museum quarter. 

The bed is super comfortable, and the room is decorated to a high standard. The fridge is a welcome addition, perfect for storing drinks and a few goodies. 

Alex was a great host, and very accommodating. He provided us with a map and orientated us as well as giving us tips on where to go. Although we didn't need him, it's great to know he's available to answer queries 24/7. Thank you Alex! 

In Amsterdam, it's worth visiting the Artis Zoo. We also discovered the Dutch Resistance Museum close by the Zoo, which provides a poignant insight into Amsterdam in World War 2- a must to visit.  

The only downside was the small bathroom: the toilet is a little high for those challenged with height, and the shower a little small. This didn't impact our time at all, and being on a short break meant the bathroom was not of massive concern. 

Finally, have euros prepared for the tourist tax to pay upon arrival. 

In all, a wonderful apartment to have spent our time in Amsterdam. "
"90",20168,62817986,"2016-02-17",54321458,"Emilie","Petit endroit très charmant, très bien placé, avec mon copain nous avons vécu un très bon séjour, et nous nous sentions chez nous dans cette chambre. Je recommande vivement. "
"91",20168,63077213,"2016-02-20",12452297,"Brian","We stayed in Alex's studio for 3 nights. Alex was friendly and helpful greeting us with a map and showing us all major tourist places and where to go, etc.
The studio is in a really great location in the centre of Amsterdam, walking distance from everywhere but you can take the tram right outside the apartment door either."
"92",20168,63715340,"2016-02-26",13586559,"Grace","Our host was very helpful although he asked me to pay the city tax in cash to him at check in, even though I had already paid it through AirBNB. I thought this was a bit sketchy as really AirBNB hosts should never ask for extra cash without having disclosed that up front. When I explained I already paid it he didn't press it but I still thought it was unprofessional. However the room is as it looks and as the description says, it's very comfortable and great location. "
"93",20168,64894071,"2016-03-08",12452529,"Isabel","Wir haben Anfang März 2 Nächte bei Alex übernachtet.
Die Kommunikation  vorher  und während unseres Aufenthalts war sehr gut, freundlich und unkompliziert.
Das Zimmer war sauber und und mit allem ausgestattet was man für einen Kurztrip braucht. Das Badezimmer ist sehr klein aber auch vollkommen ausreichend.
Die Lage ist perfekt um die Stadt zu Fuß oder mit dem Fahrrad zu erkunden. Wir werden bei unserem nächsten Aufenthalt  in Amsterdam wieder bei Alex übernachten.
Wir waren sehr zufrieden. "
"94",20168,65152845,"2016-03-11",5281612,"Taylor","Alex was a great host. He worked with us because we had an usually early arrival into Amsterdam and was welcoming from the moment we arrived at his house. 

The room is very close to everything in the city center. It is about a 5-15 minute walk or tram ride to nearly every place of interest in the city. And if you choose to take the tram, there is a stop directly in front of Alex's entrance. 

Alex provided us with a map of Amsterdam and gave us some advice, but left us alone to explore thereafter. He was always available if we needed to contact him though. 

The bathroom was quite small, though this seems to be common in Holland and the street grew louder at night the closer it got to the weekend. But overall no complaints. Would definitely stay here again. "
"95",20168,65811006,"2016-03-17",46793178,"Robin","Alex met us when we arrived and showed us around and explained the keys.  This was a bit rushed, but was very clear; and when I called a few minutes later with a question he'd already answered he was very kind. 
The bed and linens are nicer than in my own home, so that was a treat!  The bedroom is spacious and the bathroom is tiny but has everything you need, including plenty of hot water. 
The location is ideal: easy walking distance to the major museums and historic Amsterdam.  We had a wonderful time and would happily stay here again on future trips to Amsterdam."
"96",20168,68969403,"2016-04-08",6251143,"Philippe","Lovely location. Very central, perfect to visit  Amsterdam's center. 
The kitchen equipment is a bit minimal, but good stay overall."
